,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
2516,40204,0,1,1,1,850,3,350,2,3006,2
2517,22963,0,1,1,1,0,0,0,0,2998,2
2518,47165,0,1,1,1,4545,4,0,0,2992,1
2519,103240,0,4,1,1,44627,29,50,1,2993,1
2520,61737,0,2,1,1,6789,12,0,0,2921,1
2521,25766,0,1,1,1,2548,16,100,2,2973,2
2522,147090,0,4,1,1,35511,31,1800,16,2927,0
2523,79333,0,1,1,1,1500,3,1500,3,2977,1
2524,4923,0,1,1,1,305,2,0,0,2985,2
2525,56687,0,4,1,1,48989,28,0,0,2973,1
2526,326704,0,4,1,1,37408,19,0,0,2962,0
2527,45149,0,1,1,1,21292,10,0,0,2949,2
2528,57477,0,1,1,1,2607,4,0,0,3038,1
2529,48265,0,1,1,1,1000,1,0,0,2951,1
2530,34249,0,1,1,1,4100,12,0,0,2951,2
2531,210491,0,4,1,1,48287,18,0,0,2958,0
2532,25671,0,2,1,1,10513,12,0,0,2945,2
2533,191583,0,3,1,1,25675,18,0,0,2950,0
2534,90332,0,2,1,1,12845,25,0,0,2927,1
2535,53532,0,4,1,1,30808,18,0,0,2927,1
2536,71507,0,1,1,1,3750,6,0,0,2934,1
2537,35196,0,1,1,1,0,0,0,0,2922,2
2538,30034,0,1,1,1,15816,6,0,0,2908,2
2539,47787,0,4,1,1,47223,21,450,1,2921,1
2540,46967,0,1,1,1,2000,9,0,0,2888,2
2541,103615,0,1,1,1,13668,15,1300,11,2896,1
2542,5110,0,1,1,1,0,0,0,0,2901,2
2543,128927,0,5,1,1,61165,14,0,0,2882,0
2544,5000,0,1,1,1,5000,1,0,0,2893,2
2545,126701,0,3,1,1,20636,15,0,0,2878,0
2546,34855,0,1,1,1,230,3,0,0,2882,2
2547,34464,0,2,1,1,5312,5,0,0,2886,2
2548,86638,0,4,1,1,45861,13,0,0,2867,1
2549,140398,0,5,1,1,118013,26,1100,4,2972,0
2550,65812,0,1,1,1,185,2,0,0,2854,1
2551,34177,1754,2,1,1,7072,16,350,1,2867,2
2552,58195,0,3,1,1,24808,13,0,0,2838,1
2553,34781,0,3,1,1,11270,12,0,0,2859,2
2554,22457,0,3,1,1,17579,15,0,0,2858,2
2555,19996,0,1,1,1,500,1,0,0,3217,2
2556,26256,0,1,1,1,2000,9,0,0,2847,2
2557,42966,0,1,2,1,7734,6,0,0,2840,2
2558,3129,0,1,1,1,0,0,0,0,2840,2
2559,138008,5368,4,1,1,34178,14,200,1,2962,0
2560,9611,0,1,1,1,2250,3,0,0,2845,2
2561,40702,0,4,1,1,39897,14,0,0,2826,2
2562,105579,0,3,1,1,16332,12,0,0,2830,1
2563,46654,0,1,1,1,3215,6,0,0,2830,2
2564,518960,0,1,1,1,15700,8,200,1,2819,0
2565,39715,0,3,1,1,17388,12,0,0,2826,2
2566,199,0,1,1,1,0,0,0,0,2822,2
2567,6345,0,2,1,1,7719,18,0,0,2805,2
2568,72598,0,1,1,1,6090,8,1100,1,2804,1
2569,59805,0,1,1,1,2900,7,1700,5,2802,1
2570,10307,0,1,1,1,0,0,0,0,2808,2
2571,37997,0,2,1,1,11073,5,0,0,2805,2
2572,102083,0,3,1,1,12978,14,150,2,2780,1
2573,104632,0,1,1,1,26700,10,1200,7,2791,1
2574,18260,0,1,1,1,500,1,0,0,2780,2
2575,28484,0,1,1,1,350,3,0,0,2782,2
2576,29105,0,1,1,1,5000,1,0,0,2774,2
2577,49560,0,1,1,1,0,0,0,0,2770,1
2578,29346,0,1,1,1,150,1,150,1,2773,2
2579,75288,0,4,1,1,36866,20,0,0,2774,1
2580,42366,0,2,1,1,6293,9,0,0,2770,2
2581,151336,651,1,1,1,11400,6,1000,4,2742,0
2582,48363,0,1,1,1,790,3,0,0,2766,1
2583,11529,0,3,1,1,15738,15,0,0,2768,2
2584,61956,0,1,1,1,17500,2,0,0,2755,1
2585,15378,0,1,1,1,25236,9,736,3,2741,2
2586,85346,0,1,1,1,2835,3,0,0,2748,1
2587,215946,0,1,1,1,2125,10,0,0,2740,0
2588,66539,0,3,1,1,27894,17,0,0,2741,1
2589,97131,0,4,1,1,33324,19,1500,3,2727,1
2590,14513,0,1,1,1,0,0,0,0,2731,2
2591,211773,0,3,1,1,23256,30,0,0,2675,0
2592,45742,0,1,1,1,7625,23,250,1,2712,2
2593,39862,0,3,1,1,14152,18,350,2,2727,2
2594,75132,0,4,1,1,53001,23,400,3,2720,1
2595,91296,0,3,1,1,19057,16,0,0,2712,1
2596,117290,0,1,1,1,1754,8,0,0,2717,0
2597,75556,0,1,1,1,2790,6,0,0,2712,1
2598,5103,0,1,1,1,5103,2,0,0,2697,2
2599,10747,0,1,1,1,990,4,500,1,2697,2
2600,31789,0,1,1,1,10220,17,0,0,2699,2
2601,59515,0,1,1,1,3170,5,0,0,2705,1
2602,86913,0,2,1,1,23705,6,0,0,2691,1
2603,49129,0,2,1,1,16921,18,500,1,2692,1
2604,135408,0,5,1,1,62224,15,607,1,2697,0
2605,41152,10074,1,1,1,3250,19,0,0,2669,2
2606,145750,0,2,1,1,10986,12,0,0,2531,0
2607,7041,0,1,1,1,1747,12,0,0,2718,2
2608,273442,0,4,1,1,54625,35,2850,7,2676,0
2609,44514,0,1,1,1,3577,13,0,0,2657,2
2610,96490,0,1,1,1,2000,1,0,0,2665,1
2611,45050,2900,1,1,1,4875,10,500,1,2669,2
2612,91048,0,4,1,1,51580,20,100,1,2669,1
2613,20352,0,1,1,1,1900,5,500,1,2658,2
2614,34294,0,3,1,1,17683,14,0,0,2661,2
2615,59696,2586,5,1,1,63827,22,500,1,2654,1
2616,106155,0,1,1,1,0,0,0,0,2657,1
2617,29244,0,2,1,1,6252,13,0,0,2650,2
2618,27592,0,1,1,1,335,3,0,0,2633,2
2619,16128,0,1,1,1,475,3,0,0,2643,2
2620,51353,0,1,1,1,8114,16,2004,10,2637,1
2621,235422,0,2,1,1,30208,14,0,0,2629,0
2622,7456,0,1,1,1,0,0,0,0,2635,2
2623,33604,0,3,1,1,13619,16,0,0,2633,2
2624,24803,0,1,1,1,0,0,0,0,2623,2
2625,58411,0,1,1,1,2500,1,0,0,2619,1
2626,3273,0,1,1,1,500,1,0,0,2749,2
2627,28480,0,1,1,1,2644,6,0,0,2628,2
2628,46706,0,1,1,1,3344,16,0,0,2609,2
2629,102230,0,1,1,1,3406,5,500,1,2620,1
2630,12096,0,1,1,1,50,1,50,1,2607,2
2631,118487,0,1,1,1,3388,14,0,0,2592,0
2632,20518,0,2,1,1,5580,10,0,0,2600,2
2633,6280,0,1,1,1,1220,6,200,2,2578,2
2634,11700,0,1,1,1,0,0,0,0,2585,2
2635,391,0,1,1,1,9000,1,0,0,2581,2
2636,78305,733,1,1,1,130,3,0,0,2580,1
2637,145214,1692,1,1,1,3500,4,500,1,2560,0
2638,137760,0,5,1,1,64949,13,0,0,2580,0
2639,88563,0,4,1,1,42410,27,0,0,2567,1
2640,25748,0,1,1,1,0,0,0,0,2566,2
2641,27102,0,3,1,1,27102,9,0,0,2563,2
2642,25824,0,3,1,1,17760,20,750,2,2559,2
2643,23054,0,1,1,1,400,3,300,2,2553,2
2644,29150,0,3,1,1,13952,14,0,0,2544,2
2645,37529,0,4,1,1,25706,14,0,0,2558,2
2646,7515,0,2,1,1,13681,18,0,0,2552,2
2647,194576,0,4,1,1,41315,16,550,1,2539,0
2648,24265,0,1,1,1,1854,12,0,0,2550,2
2649,16773,0,1,1,1,140,2,0,0,2525,2
2650,5432,0,1,1,1,1000,2,1000,2,2535,2
2651,110480,0,4,1,1,44191,22,500,1,2539,1
2652,86273,0,3,1,1,35304,15,500,1,2523,1
2653,20674,0,3,1,1,16876,22,0,0,2528,2
2654,8335,0,1,1,1,3750,16,0,0,2522,2
2655,40893,0,1,1,1,1130,3,0,0,2518,2
2656,644881,2600,1,1,1,14350,28,10850,26,2511,0
2657,61081,0,4,1,1,37682,21,2000,4,2509,1
2658,27438,0,1,1,1,2528,6,2528,6,2490,2
2659,14748,0,1,1,1,2210,7,0,0,2497,2
2660,49514,0,1,1,1,4500,22,0,0,2569,1
2661,7457,0,1,1,1,17131,5,0,0,2496,2
2662,97193,0,2,1,1,13338,12,0,0,2502,1
2663,68456,0,2,1,1,6317,5,0,0,2488,1
2664,123842,0,3,1,1,24295,14,0,0,2500,0
2665,61285,0,5,1,1,55027,22,0,0,2412,1
2666,20157,0,1,1,1,1450,3,150,1,2455,2
2667,41073,0,3,1,1,13993,20,0,0,2493,2
2668,21784,0,2,1,1,6208,14,0,0,2483,2
2669,12868,0,1,1,1,1875,8,0,0,2483,2
2670,147862,0,4,1,1,44783,14,0,0,2426,0
2671,11836,0,1,1,1,5075,14,350,1,2479,2
2672,25681,1526,1,1,1,14941,20,2963,16,2468,2
2673,282784,3508,1,1,1,19314,17,3100,7,2460,0
2674,59704,0,4,2,1,57404,14,0,0,2440,1
2675,75279,0,1,1,1,5375,21,0,0,2459,1
2676,66681,0,1,1,1,4478,16,3504,12,2465,1
2677,72085,0,3,1,1,20310,12,150,1,2462,1
2678,2039,0,1,1,1,0,0,0,0,2451,2
2679,2214,0,1,1,1,0,0,0,0,2448,2
2680,16208,0,1,1,1,0,0,0,0,2451,2
2681,25829,0,1,1,1,1375,4,0,0,2444,2
2682,83217,0,1,1,1,3679,4,0,0,2447,1
2683,9520,0,3,1,1,12515,13,0,0,2438,2
2684,103215,0,3,1,1,16726,14,0,0,2427,1
2685,62629,0,4,1,1,36986,14,0,0,2438,1
2686,45603,0,2,1,1,5964,13,0,0,2432,2
2687,44792,0,2,1,1,9463,16,0,0,2430,2
2688,97535,0,1,1,1,0,0,0,0,2418,1
2689,60085,0,3,1,1,14714,17,0,0,2404,1
2690,76938,0,3,1,1,23503,13,0,0,2422,1
2691,2562,0,2,1,1,9075,11,1050,3,2412,2
2692,7685,0,1,1,1,500,4,0,0,2406,2
2693,102942,0,5,1,1,56780,18,0,0,2405,1
2694,7029,0,1,1,1,495,3,0,0,2565,2
2695,2119,0,1,1,1,0,0,0,0,2399,2
2696,207311,0,1,1,1,31000,37,12000,24,2395,0
2697,77753,0,3,1,1,12483,13,0,0,2377,1
2698,171637,0,1,1,1,4300,8,2800,7,2364,0
2699,35243,0,2,1,1,10046,15,1500,3,2356,2
2700,46186,0,2,1,1,9744,14,0,0,2364,2
2701,54810,0,3,1,1,19665,21,0,0,2368,1
2702,25637,0,1,1,1,445,3,0,0,2367,2
2703,35088,0,1,1,1,320,2,0,0,2362,2
2704,73899,0,1,1,1,2745,14,500,1,2362,1
2705,81171,0,1,1,1,3700,4,100,1,2348,1
2706,39418,0,1,1,1,700,3,200,2,2343,2
2707,62124,0,1,1,1,0,0,0,0,2355,1
2708,14134,0,1,1,1,2125,9,0,0,2312,2
2709,405499,1000,4,1,1,72318,46,9729,29,2329,0
2710,20353,0,1,1,1,1729,5,0,0,2298,2
2711,93154,0,4,1,1,30752,21,0,0,2333,1
2712,9492,0,1,1,1,781,6,250,1,2320,2
2713,18369,0,1,1,1,800,4,700,3,2327,2
2714,32824,0,1,1,1,1660,5,100,1,2339,2
2715,109416,0,5,1,1,73665,39,2200,5,2327,1
2716,28312,0,1,1,1,1726,13,0,0,2335,2
2717,78462,0,3,1,1,20291,14,0,0,2311,1
2718,32740,0,1,1,1,10722,4,0,0,2315,2
2719,57293,0,1,1,1,1000,1,0,0,2319,1
2720,174743,0,1,1,1,27460,12,0,0,2326,0
2721,59486,0,1,1,1,3517,4,0,0,2315,1
2722,211355,0,2,1,1,11238,12,0,0,2294,0
2723,56805,0,3,1,1,16617,17,0,0,2307,1
2724,278258,0,1,1,1,1000,1,0,0,2298,0
2725,18545,0,3,1,1,25053,22,0,0,2304,2
2726,5570,0,1,1,1,9094,26,0,0,2287,2
2727,44690,0,3,1,1,24779,15,1000,2,2297,2
2728,127835,0,4,1,1,52700,21,0,0,2301,0
2729,32540,0,4,1,1,44283,17,100,1,2297,2
2730,54396,629,4,1,1,34007,16,0,0,2283,1
2731,162840,0,5,1,1,57382,15,0,0,2277,0
2732,109441,0,1,1,1,6500,10,4000,8,2237,1
2733,7369,0,1,1,1,0,0,0,0,2277,2
2734,16378,0,1,1,1,0,0,0,0,2272,2
2735,39859,0,1,1,1,3675,8,0,0,2272,2
2736,44214,0,3,1,1,24928,13,0,0,2259,2
2737,73102,0,3,1,1,18156,20,0,0,2272,1
2738,3552,0,1,1,1,10597,17,0,0,2264,2
2739,71593,0,3,1,1,22666,17,0,0,2266,1
2740,74072,0,4,1,1,50272,39,0,0,2264,1
2741,42970,0,1,2,1,7889,14,0,0,2256,2
2742,23385,0,3,1,1,18303,15,150,1,2248,2
2743,51176,0,4,1,1,40397,16,0,0,2243,1
2744,12426,0,1,1,1,0,0,0,0,2238,2
2745,10062,0,1,1,1,2000,9,0,0,2242,2
2746,34790,0,1,1,1,0,0,0,0,2272,2
2747,95759,0,1,1,1,9198,12,6195,8,2231,1
2748,51592,0,1,1,1,18678,9,0,0,2230,1
2749,23294,0,1,1,1,420,4,0,0,2228,2
2750,33398,0,3,1,1,14086,15,0,0,2223,2
2751,229576,0,1,1,1,9030,19,9000,18,2217,0
2752,60250,0,3,1,1,43071,12,0,0,2214,1
2753,81871,0,3,1,1,23068,20,0,0,2222,1
2754,259529,0,1,1,1,700,3,200,2,2210,0
2755,430,0,1,1,1,220,1,0,0,2196,2
2756,75949,0,1,1,1,952,4,0,0,2195,1
2757,44206,0,3,1,1,22598,14,500,1,2247,2
2758,125274,0,1,1,1,3150,4,550,2,2194,0
2759,104670,0,1,1,1,3993,12,0,0,2202,1
2760,282971,0,1,1,1,5780,16,300,3,2192,0
2761,28731,0,4,1,1,29782,11,0,0,2182,2
2762,16965,1651,1,1,1,2475,13,0,0,2182,2
2763,50658,1674,1,1,1,1600,3,500,1,2174,1
2764,124681,0,1,1,1,23392,39,2287,5,2173,0
2765,74352,0,3,1,1,17868,15,0,0,2188,1
2766,70308,0,4,1,1,41704,19,0,0,2186,1
2767,98722,0,3,1,1,18012,19,50,1,2178,1
2768,79020,0,1,1,1,3422,10,0,0,2179,1
2769,28335,0,1,1,1,400,3,0,0,2161,2
2770,22011,0,1,1,1,0,0,0,0,2167,2
2771,49436,0,4,1,1,33836,13,0,0,2167,1
2772,145072,0,1,1,1,15000,4,0,0,2152,0
2773,8992,0,2,1,1,9113,11,0,0,2145,2
2774,72497,0,3,1,1,24279,13,0,0,2161,1
2775,187999,0,4,1,1,52429,49,4550,24,2184,0
2776,62335,0,1,1,1,500,1,0,0,2147,1
2777,41556,0,3,1,1,26682,4,0,0,2131,2
2778,15436,0,1,1,1,6147,13,0,0,2138,2
2779,109618,0,3,1,1,14159,11,0,0,2138,1
2780,182228,0,4,1,1,41048,12,0,0,2139,0
2781,1000,0,1,1,1,0,0,0,0,2126,2
2782,36699,0,1,1,1,2500,13,0,0,2119,2
2783,135828,0,3,1,1,34495,28,450,2,2142,0
2784,39098,0,3,1,1,18992,14,0,0,2129,2
2785,20713,0,3,1,1,13421,12,400,1,2104,2
2786,18959,0,1,1,1,0,0,0,0,2115,2
2787,28010,0,1,1,1,150,3,0,0,2115,2
2788,148976,0,1,1,1,2650,3,650,2,2108,0
2789,126680,0,1,1,1,18248,39,4723,31,2108,0
2790,664,0,1,1,1,0,0,0,0,2108,2
2791,18533,0,3,1,1,27904,14,0,0,2102,2
2792,202168,0,3,1,1,12463,18,0,0,2098,0
2793,4653,2433,1,1,1,0,0,0,0,2094,2
2794,37839,0,3,1,1,11512,16,0,0,2084,2
2795,29196,0,2,1,1,7011,15,0,0,2082,2
2796,38378,0,1,1,1,1600,4,600,3,2091,2
2797,66716,0,3,1,1,22571,16,200,1,2082,1
2798,7500,0,1,1,1,0,0,0,0,2084,2
2799,47992,0,1,1,1,645,4,450,1,2073,1
2800,85823,0,1,1,1,0,0,0,0,2074,1
2801,32323,0,1,1,1,1250,3,0,0,2074,2
2802,87633,0,4,1,1,69237,37,4050,9,2068,1
2803,104523,0,1,1,1,4000,2,0,0,2073,1
2804,60856,0,2,1,1,17332,8,0,0,2076,1
2805,15526,0,1,1,1,2750,15,0,0,2063,2
2806,83781,0,4,1,1,35151,22,200,1,2066,1
2807,17681,0,1,1,1,500,1,0,0,2059,2
2808,76909,0,3,1,1,18405,12,0,0,2066,1
2809,22084,0,1,1,1,2773,10,0,0,2054,2
2810,50783,0,3,1,1,11595,15,0,0,2060,1
2811,43220,0,1,1,1,4985,20,100,1,2041,2
2812,41275,0,1,1,1,0,0,0,0,2035,2
2813,13738,0,2,1,1,6485,18,900,5,2042,2
2814,32270,0,1,1,1,0,0,0,0,2040,2
2815,22053,0,4,1,1,39810,27,0,0,2042,2
2816,32708,0,3,1,1,11556,13,0,0,2035,2
2817,7108,0,1,1,1,5598,8,2500,5,2026,2
2818,47056,0,1,1,1,0,0,0,0,2031,1
2819,112197,0,4,1,1,32108,16,0,0,2013,1
2820,106757,0,5,1,1,51234,13,0,0,2013,1
2821,105294,0,4,1,1,56281,26,850,5,2021,1
2822,180481,1249,3,1,1,18315,25,3100,7,2019,0
2823,169139,0,1,1,1,9500,5,0,0,2019,0
2824,92406,0,2,1,1,9402,26,750,2,1999,1
2825,41150,0,1,1,1,0,0,0,0,2000,2
2826,3831,0,1,1,1,2,4,0,0,2013,2
2827,48014,0,1,1,1,0,0,0,0,2005,1
2828,19078,0,1,1,1,200,1,200,1,1999,2
2829,3965,0,2,1,1,8228,12,0,0,2003,2
2830,37965,0,1,1,1,2250,5,0,0,1998,2
2831,69884,0,5,1,1,89360,24,450,2,1990,1
2832,24557,0,3,1,1,18957,20,0,0,1996,2
2833,16733,0,1,1,1,1000,1,0,0,1983,2
2834,41824,0,1,1,1,2100,3,0,0,1982,2
2835,8188,0,1,1,1,500,1,500,1,1985,2
2836,36146,0,1,1,1,4091,10,3091,9,1975,2
2837,37331,0,1,1,1,0,0,0,0,1970,2
2838,15000,0,1,1,1,15000,1,0,0,1976,2
2839,232194,0,4,1,1,46165,17,0,0,1978,0
2840,8557,0,1,1,1,200622,5,622,3,1955,2
2841,1000,0,1,1,1,1000,1,0,0,1970,2
2842,84179,0,3,1,1,22397,19,0,0,1976,1
2843,66590,0,1,1,1,1300,13,0,0,1975,1
2844,66445,0,3,1,1,22276,13,0,0,1975,1
2845,174286,0,1,1,1,11850,18,2100,5,1950,0
2846,33951,0,3,1,1,12279,14,0,0,1963,2
2847,27204,0,2,1,1,7627,16,0,0,1968,2
2848,16442,0,1,1,1,0,0,0,0,1962,2
2849,39669,0,4,1,1,31989,14,0,0,1955,2
2850,8063,0,1,1,1,18250,5,0,0,1950,2
2851,15243,0,1,1,1,675,3,0,0,1944,2
2852,17603,2543,2,1,1,7247,14,0,0,1958,2
2853,66466,0,4,1,2,86952,22,0,0,1956,1
2854,52537,0,4,1,1,49146,19,100,2,1944,1
2855,51172,0,1,1,1,500,4,0,0,1939,1
2856,56186,0,3,1,1,27538,20,400,4,1926,1
2857,18074,0,1,1,1,1625,6,0,0,1765,2
2858,31759,0,1,1,1,0,0,0,0,1922,2
2859,34007,0,1,1,1,440,2,0,0,1937,2
2860,28338,0,1,1,1,90,2,0,0,1936,2
2861,28693,0,2,1,1,8229,20,0,0,1937,2
2862,15036,0,2,1,1,7917,8,0,0,1935,2
2863,26797,0,1,1,1,0,0,0,0,1928,2
2864,79192,0,3,1,1,14404,21,150,1,2080,1
2865,83651,0,3,1,1,14809,18,1997,3,1914,1
2866,19128,0,2,1,1,10595,27,0,0,1919,2
2867,11245,0,1,1,1,0,0,0,0,1920,2
2868,18735,0,1,1,1,4100,19,0,0,1913,2
2869,43310,0,3,1,1,11943,14,0,0,1804,2
2870,51142,0,1,1,1,5000,3,0,0,1874,1
2871,127588,0,2,1,1,11297,11,0,0,1906,0
2872,43304,0,1,1,1,3750,4,250,2,1887,2
2873,33064,0,1,1,1,300,3,0,0,1895,2
2874,10424,0,1,1,1,0,0,0,0,1894,2
2875,6517,0,1,1,1,2025,8,0,0,1900,2
2876,47160,0,1,1,1,0,0,0,0,1898,1
2877,15584,0,1,1,1,2875,16,0,0,1894,2
2878,164222,0,1,1,1,7300,5,800,3,1892,0
2879,248738,0,1,1,1,500,1,0,0,1888,0
2880,25853,0,3,1,1,23163,18,0,0,1886,2
2881,113183,0,1,1,1,4200,8,600,5,1865,1
2882,153664,0,5,1,1,55567,17,0,0,1881,0
2883,21285,0,1,1,1,2375,12,0,0,1879,2
2884,70353,0,1,1,1,2986,15,150,2,1879,1
2885,39728,0,3,1,1,16359,11,0,0,1860,2
2886,28294,0,1,1,1,0,0,0,0,1865,2
2887,109505,0,3,1,1,15766,23,0,0,1867,1
2888,78317,0,3,1,1,34282,35,2537,11,1859,1
2889,20969,0,3,1,1,40234,13,150,1,1831,2
2890,36398,0,2,1,1,9704,22,0,0,1858,2
2891,166199,6168,1,1,1,10550,5,50,1,1851,0
2892,147770,0,4,1,1,64517,31,450,4,1831,0
2893,16875,0,1,1,1,500,1,0,0,1838,2
2894,17060,0,1,1,1,0,0,0,0,1836,2
2895,44101,0,5,1,1,57114,19,0,0,1829,2
2896,142729,0,1,1,1,0,0,0,0,1823,0
2897,23578,0,3,1,1,16366,17,500,1,1830,2
2898,19881,0,1,1,1,800,4,800,4,1822,2
2899,62960,0,5,1,1,50255,10,0,0,1824,1
2900,16685,0,1,1,1,400,2,0,0,1817,2
2901,33405,0,1,1,1,1600,3,0,0,1808,2
2902,37211,0,3,1,1,23007,18,0,0,1817,2
2903,2900,0,1,1,1,2900,29,2900,29,1804,2
2904,99226,0,2,1,1,5796,12,0,0,1811,1
2905,31899,0,4,1,1,29816,20,500,1,1804,2
2906,17769,0,1,2,1,5165,10,0,0,1807,2
2907,50212,0,1,1,1,1507,7,500,1,1801,1
2908,32125,0,1,1,1,1010,4,500,2,1795,2
2909,12120,0,1,1,1,1000,1,0,0,1802,2
2910,82352,0,1,1,1,5760,18,0,0,1797,1
2911,6286,0,1,1,1,230,3,0,0,1788,2
2912,17326,0,1,1,1,0,0,0,0,1787,2
2913,32234,0,3,1,1,17001,13,0,0,1780,2
2914,60386,2738,3,1,1,24356,14,1565,1,1785,1
2915,56174,0,2,1,1,6589,15,0,0,1768,1
2916,81144,0,1,1,1,34664,17,0,0,1769,1
2917,51737,0,1,1,1,3119,19,0,0,1774,1
2918,95537,0,4,1,1,29226,17,150,1,1774,1
2919,36311,0,1,1,1,100,1,100,1,1766,2
2920,23518,0,3,1,1,11843,13,0,0,1768,2
2921,34042,0,1,1,1,3463,14,250,1,1761,2
2922,19591,0,1,1,1,4437,8,0,0,1772,2
2923,46455,0,1,1,1,6817,11,0,0,1763,2
2924,89413,0,3,1,1,24667,21,0,0,1767,1
2925,169546,0,5,1,1,68315,24,600,2,1761,0
2926,17135,0,1,1,1,60,2,0,0,1747,2
2927,72253,0,4,1,1,29227,16,0,0,1752,1
2928,8344,0,1,1,1,1500,2,500,1,1753,2
2929,52718,0,3,1,1,11540,11,0,0,1755,1
2930,23933,0,2,1,1,10144,15,0,0,1804,2
2931,179207,0,1,1,1,7041,6,0,0,3169,0
2932,76177,0,4,1,1,31922,16,0,0,3057,1
2933,11472,0,2,1,1,9068,14,0,0,3290,2
2934,131635,0,5,1,1,60315,9,0,0,2756,0
2935,124027,0,2,1,1,8698,12,0,0,2952,0
2936,15138,0,1,1,1,140,3,0,0,2993,2
2937,43229,0,1,1,1,5000,1,0,0,2644,2
2938,310226,0,4,1,1,61894,28,1700,9,2900,0
2939,27043,0,1,1,1,0,0,0,0,2814,2
2940,55381,0,1,1,1,0,0,0,0,3600,1
2941,53983,0,3,1,1,24862,13,0,0,3512,1
2942,59179,0,3,1,1,18908,15,0,0,3530,1
2943,43510,0,1,1,1,4850,6,350,2,3328,2
2944,32886,0,1,1,1,3606,10,0,0,3281,2
2945,7015,0,1,1,1,1150,3,150,2,3398,2
2946,19627,0,1,1,1,500,1,500,1,3340,2
2947,79903,0,1,1,1,6600,13,3300,9,3162,1
2948,28464,0,1,1,1,5167,16,0,0,3344,2
2949,9768,0,1,1,1,7069,8,100,1,3242,2
2950,18522,0,1,1,1,4100,8,600,5,3256,2
2951,55086,0,1,1,1,525,3,400,2,3293,1
2952,158986,0,1,1,1,3558,14,0,0,3404,0
2953,18939,0,1,1,1,855,3,0,0,3216,2
2954,242018,0,1,1,1,3050,3,550,2,3218,0
2955,61474,0,1,1,4,47717,14,0,0,3354,1
2956,53892,1619,3,1,1,28641,20,0,0,3131,1
2957,23315,0,1,1,1,705,5,50,1,3309,2
2958,33918,0,1,1,1,145,3,0,0,3012,2
2959,65926,0,3,1,1,11639,17,0,0,3362,1
2960,67753,0,3,1,1,18303,15,0,0,3134,1
2961,49280,0,1,1,1,22370,16,0,0,3312,1
2962,97606,0,4,1,1,42980,24,0,0,3355,1
2963,36861,0,1,1,1,4642,16,1200,3,3350,2
2964,49749,0,3,1,1,13609,18,0,0,3265,1
2965,36300,0,1,1,1,450,2,350,1,3329,2
2966,80500,0,3,1,1,16368,16,0,0,3146,1
2967,8210,0,1,2,1,9122,16,0,0,3312,2
2968,40257,0,1,1,1,12885,31,0,0,3237,2
2969,31930,6153,1,1,1,1337,6,267,1,3330,2
2970,9154,0,1,1,1,0,0,0,0,3260,2
2971,54345,0,1,1,1,1850,8,0,0,3348,1
2972,38835,0,1,1,1,2625,11,500,1,3378,2
2973,4858,0,1,1,1,0,0,0,0,3294,2
2974,56745,0,1,1,1,6000,3,0,0,3280,1
2975,87507,0,3,1,1,17714,19,0,0,3274,1
2976,84126,0,1,1,1,5858,11,4358,10,3159,1
2977,27566,0,1,1,1,6362,24,0,0,3279,2
2978,22805,0,1,3,1,26334,27,1800,6,3294,2
2979,38508,0,3,1,1,13523,13,0,0,3279,2
2980,8184,0,1,1,1,0,0,0,0,2832,2
2981,12263,0,1,1,1,325,1,325,1,3224,2
2982,89576,0,3,1,1,20333,15,0,0,3099,1
2983,183303,4361,1,1,1,11500,3,500,1,3281,0
2984,326201,0,1,1,1,19350,14,0,0,3119,0
2985,132894,0,4,1,1,34540,15,0,0,3106,0
2986,12881,0,1,1,1,500,1,0,0,3244,2
2987,114037,0,1,1,1,14000,7,500,1,3201,1
2988,71682,0,3,1,1,11662,11,0,0,3173,1
2989,94016,0,1,1,1,4773,6,0,0,3161,1
2990,71263,0,5,1,1,80554,41,0,0,2987,1
2991,16341,0,1,1,1,0,0,0,0,3190,2
2992,60331,0,3,1,1,17878,27,0,0,3036,1
2993,47966,2947,3,1,1,51615,11,650,3,3145,1
2994,148086,0,4,1,1,32551,14,0,0,2913,0
2995,15279,0,3,1,1,17984,19,300,1,3139,2
2996,0,0,1,1,1,5491,18,2116,5,3204,2
2997,52885,0,1,1,1,1600,6,100,1,3020,1
2998,36844,0,2,1,1,21715,16,0,0,3161,2
2999,142527,1000,1,3,1,24091,47,4650,24,3206,0
3000,20390,0,1,1,1,2500,1,0,0,2528,2
3001,29182,0,5,1,1,50698,14,0,0,2999,2
3002,65207,0,4,1,1,34832,18,1450,4,3115,1
3003,568,0,1,1,1,710,3,0,0,3053,2
3004,30759,0,1,1,1,510,3,0,0,3195,2
3005,276,0,1,1,1,2396,3,396,1,3042,2
3006,22496,0,1,1,1,9712,14,500,1,3180,2
3007,23846,0,1,1,1,9177,6,0,0,2678,2
3008,26505,0,1,1,1,0,0,0,0,3102,2
3009,72131,0,2,1,1,7681,17,0,0,2390,1
3010,24406,0,1,1,1,5005,14,0,0,3127,2
3011,63193,0,3,1,1,20372,14,100,1,3036,1
3012,23179,0,1,1,1,0,0,0,0,2794,2
3013,14710,0,1,1,1,3500,2,0,0,3149,2
